"source","caracteristiques","date_publication","date_scraping","description","id_unique","image_url","meuble","nb_chambres","nb_images","nb_pieces_total","nb_salons","nb_sdb","nb_vues","page","point_repere","prix","quartier","surface_m2","titre","type_annonce","type_bien","vendeur","ville"
"voursa.com","Titre foncier | Taille rue: N/A | Proche de: طريق انواذيبو ","2026-01-15","","نيمرو مساحة 1000م٢ أفكرن شارع إكبير كايل 65 مليون ","","","","","","","","","","","","6500000","Tevragh Zeina","1000.0","نيمرو أفكرن من H suite ","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: سكتير 6","2025-08-18","","ذاك  من سكتير 6 عند برمه تاليه 
سعر 45","","","","","","","","","","","","4500000","Tevragh Zeina","875.0","نيمرو من سكتير 6","Vente","Terrain","","Nouakchott"
"voursa.com","Titre foncier | 1 balcon(s) | Taille rue: 15.00 | Proche de: طريق الصكوك  | Garage","2025-10-13","","ديبلكس في سكتير 3 F Nord مساحة 216م٢ اجديد مافات اندخل أكول 70 مليون ","","","","6.0","","","4.0","","","","","7000000","Tevragh Zeina","216.0","ديبلكس في سكتير 3 F Nord","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","Taille rue: 0.00 | Proche de: سكتير 4 افنور ","2025-05-13","","فرصة نيمرو فسكتير 4 مساحة 600م٢ ينكسم مبيوع ب 60 مليون ","","","","","","","","","","","","6000000","Tevragh Zeina","600.0","نيمرو فسكتير 4 ","Vente","Terrain","","Nouakchott"
"voursa.com","type de location: Location au mois | 1 balcon(s) | Taille rue: N/A | Proche de: سفارة سينية","2025-11-12","","🏡 منزل للإيجار – تفرغ زينه (إلو ك)

منزل واسع وموقعه جيد في حي هادئ وآمن.

الخصائص : ✅ 3 غرف نوم
✅ صالون
✅ 2 حمام (داخلي وعمومي)
✅ ممر (هول)
✅ حديقة
✅ ساحة
✅ گاراج

💰 السعر : 15,000 أوقية جديدة × 3 أشهر
📞 واتساب : 37454864

👉 مثالي لعائلة تبحث عن الراحة والهدوء !","","","","3.0","","","2.0","","","","","150000","Tevragh Zeina","200.0","منزل للإيجار  تفرغ زين (إلو ك)","Location","Appartement/Maison","","Nouakchott"
"voursa.com","Titre foncier | 1 balcon(s) | Taille rue: 6.00 | Proche de: ملح سكتير 4 شارع ديمي","2025-10-26","","منزل في ملح شارع ديمي يتكون من بيتين وصالوه وحمام إضافة إلى  بيت آخر وجلسة غير مكتملين
الدار فاتح أعلى شارع  6m غير بعيدة من كدروه وفكفاه ثانوية ملح ومرصة شارع ديمي
السعر الأول 450000 أوقية جديده قابل للنقاش","","","","2.0","","","1.0","","","","","450000","Toujounine","144.0","  منزل للبيع  بسعر تنافسي ","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: H3","2025-09-02","","هذ اعل شارع اكبير في h3  عندو برمة المالية السعر 17","","","","","","","","","","","","1700000","Teyarett","216.0","نيمرو من H3","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: مدال m اسويت","2025-06-22","","السلام عليكم هذ نيمرو مساحة 700م# يكسم من مدال m اسويت مبيوع ب 32مليون للإستفسار اكثر اتصلوا على الرقم التالى 49546950","","","","","","","","","","","","3200000","Sebkha","700.0","نيمرو يكسم من مدال m اسويت للبيع ","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: سكتير5","2025-04-05",""," عندن ذوك النيمروات لثنين من سكتير 5ب150 مليون واتساب:43.44.61.78 ","","","","","","","","","","","","15000000","Tevragh Zeina","1500.0","النيمروات لثنين من سكتير 5","Vente","Terrain","","Nouakchott"
"voursa.com","1 balcon(s) | Taille rue: 20.00 | Proche de: طريق نواذيبو | Garage","2025-03-25","","#للبيــــــــــــــــــــــع 

#فرصة 

ابرتماهات اعل طريق نواذيبو المساحة 300م الدخل 400ألف السعر45مليون. للتواصل 

        ‏مراسلة  عبر واتساب. https://wa.me/22243414552","","","","5.0","","","4.0","","","","","4500000","Tevragh Zeina","300.0","برتمهات","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","4 balcon(s) | Taille rue: 20.00 | Proche de: مطعم بالما | Meublé","2025-11-13","","ابرتمهات اعل كدروه وفكرن الدخل الشهري مليون زايدة
السعر خيالي الا 85مليون","","","","3.0","","","6.0","","","","","8500000","Teyarett","180.0","ابرتمهات للبيع اعل كدروه طينطان","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: i5","2025-04-29","","ذوك نيمروين من i5. اعل. گدروه  ب 36.  للواحد","","","","","","","","","","","","3600000","Teyarett","216.0","نيمروات من i5 إعلى كدروه وفكرن ","Vente","Terrain","","Nouakchott"
"voursa.com","1 balcon(s) | type de location: Location au mois | Taille rue: 20.00 | Proche de: شارع مجمع الهيلالة  سكرتيرة 5","2025-06-12","","شقة تتكون من غرفتين وجلسة وحمامين ومكزينة وبلكونة ","","","","2.0","","","2.0","","","","","9500","Tevragh Zeina","70.0","شقة للايجار","Location","Appartement/Maison","","Nouakchott"
"voursa.com","Titre foncier | 1 balcon(s) | Taille rue: 8.00 | Proche de: جانب شارع عباد الرحمن رقم ١","2025-11-04","","السلام عليكم 
شانتية لاحكه لمقطا في عين موقع جيد جانب بقالة الطينطان","","","","4.0","","","2.0","","","","","1050000","Teyarett","150.0","شانتية في عين الطلح ","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","Taille rue: 0.00 | Proche de: أغنودرت ","2025-06-28","","4 آبرتمهات فغنودرت مساحتهم 300م٢ كلهم مستقل فاتحين فساحة مسجد 🕌 
أثنين منهم مفروشين دخلهم يتراوح مابين 350 و370
الثمن 40 مليون","","","","","","","","","","","","4000000","Tevragh Zeina","300.0","4 آبرتمهات للبيــــــع فغنودرت مساحتهم 300م٢ فاتحين فساحة مسجد 🕌  أثنين منهم مفروشين ","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: نمروين أفي المطار القديم بلوك 52","2026-02-17","","من بلوك 52 محوطين وعندهم تيتر فونصي مستقلة 
ب 50 مليون هومه لثنين ويمباعو متفرقين حد مهتم يتواصل معاي 27273277","","","","","","","","","","","","5000000","Dar Naim","800.0","نمروين اللبيع أفي المطار القديم بلوك 52","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: كمال ","2025-09-17","","نصف من سكتير 6 مساحة 350م في الركن الثمن 31.5","","","","","","","","","","","","3150000","Tevragh Zeina","350.0","نصف من سكتير 6 مساحة 350م في الركن ","Vente","Terrain","","Nouakchott"
"voursa.com","type de location: Location au mois | Taille rue: N/A | Proche de: كدروه كورونا","2025-11-30","","بوتيك للإجار قرب كدروه كورونا و كدروه بداه
فعين الطلح","","","","","","","","","","","","5000","Teyarett","80.0"," على شارع كبير بوتيك للإجار قرب كدروه كورونا و كدروه بداه","Location","Local commercial","","Nouakchott"
"voursa.com","Taille rue: 20.00 | Proche de: مدال m لاول","2026-01-19","","السلام عليكم هذ نيمرو من مدال  m لاول مساحة 700م# بالقرب من استصيوه تاتو مبيوع ب 39مليون للإستفسار اكثر اتصلوا على الرقم التالي 49t46950","","","","","","","","","","","","3900000","Tevragh Zeina","700.0","نيمرو من مدال m لاول بالقرب. من استصيوه تاتو للبيع ","Vente","Terrain","","Nouakchott"
"voursa.com","Titre foncier | 4 balcon(s) | Taille rue: 15.00 | Proche de: تنسويلم","2025-10-30","","دخلهم 200الف  حد ايدور عقار ول خدمه تلفنل 26678975.36147216 سعر 22مليون ","","","","10.0","","","4.0","","","","","2200000","Dar Naim","300.0","ابرتمهات فتنسويلم كريب من كدروه أمل","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: النواب لولين","2025-04-19","","ذاك من النواب لولين ب36
الوات-ساب : 33887733","","","","","","","","","","","","3600000","Tevragh Zeina","600.0","نيمرو من النواب لولين","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: سكتار 6","2025-08-19","","نيمرو موقع ممتاز لسكن المريح في تفرغ زينة سكتار 6 فكرن شوارع اكبار ","","","","","","","","","","","","7800000","Tevragh Zeina","700.0","نيمرو 700م فكرن سكتار6 تفرغ زينة","Vente","Terrain","","Nouakchott"
"voursa.com","type de location: Location au mois | type de propriété: Appartement | Taille rue: 20.00 | Proche de: وقفة الصكوك ","2026-01-16","","أبرتماه للإيجار أجديد مافات أندخل بالقرب من وقفة الصكوك ألا ب 100 أفانص أشهر واحد 
فيه صالون وبيت أركاد وهول وفراند وكوزين ودوش 
للإتصال أو الواتساب 
36417043","","","","2.0","","","1.0","","","","","10000","Teyarett","120.0","أبرتماه للإيجار أجديد مافات أندخل بالقرب من وقفة الصكوك","Location","Appartement/Maison","","Nouakchott"
"voursa.com","Taille rue: 20.00 | Proche de: مدال m اسويت","2025-12-16","","السلام عليكم هذ نيمرو فاتح الوره والكدام من مدال m اسويت مساحة 738م# مبيوع ب 42مليون للإستفسار اكثر اتصلوا على ارقم التالي 49546950","","","","","","","","","","","","4200000","Tevragh Zeina","738.0","نيمرو فاتح الوره. والكدام من مدال M ااسويت للبيع ","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: البوادي","2025-08-20","","*632 من الفوز البوادي 400 م² شارع 20 م ب 47 مليون*","","","","","","","","","","","","4700000","Teyarett","400.0","نيمرو من الفوز البوادي","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: كتاب الضبط سكتير 1","2025-06-27","","السلام عليكم هذ نص نيمرو من كتاب الضبط عشرين اعلي شارع من كتاب الضبط فاتح اعلي ابرك ب 23مليون ونص لوخر ب 22 للإستفسار اكثر اتصلوا على. الرقم التالى 49546950","","","","","","","","","","","","2300000","Tevragh Zeina","300.0","نص نيمرو يكسم فاتح اعلي ابرك فسكتير 1 كتاب الضبط للبيع ","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: سكتير 6","2025-05-10","","#للبيـــــــــــــــــــــع 

 قطعة أرضية للبيع في منطقة تفرغ زينة سكتير 6 
رقم القطعة :1416

#المساحة:300م 
للمزيد من المعلومات تواصلوا معنا على الأرقام التالية :

#السعر : 32مليون  
#للتواصل:  ‏مراسلة  عبر واتساب. 222 43414552","","","","","","","","","","","","3200000","Tevragh Zeina","300.0","نيمرو فالكرن ","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: الصحراوي","2025-04-28","","ينباع ب60
الواتساب : 33887733","","","","","","","","","","","","6000000","Tevragh Zeina","500.0","نيمرو فالصحراوي","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: سكتير 4","2025-04-19","","*1499  من سكتير 4 مبيوعة منو  200 م² فكرن ب 26 و 200  عكس  الكرن ب 23.5*","","","","","","","","","","","","26000000","Tevragh Zeina","200.0","200 من سكتير 4","Vente","Terrain","","Nouakchott"
"voursa.com","Titre foncier | type de propriété: Villa | 1 balcon(s) | Taille rue: 12.00 | Proche de: مدينة المرح  | Garage","2026-02-03","","السلام عليكم 
عندن ذيك الدار فبلوك 5 المطار القديم نظيف احذى مدينة المرح فاتح اعل شارع 12م٢ 
المساحه 200م٢ 
فيه 
صالوه و اثلت بيوت و جلسه وتهويه و كراج و كوزين و دوشات 
الثمن 36 مليون 
الواتساب 30434834","","","","4.0","","","2.0","","","","","3600000","Dar Naim","200.0","الدار فبلوك 5 المطار القديم ","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: حيط الصين","2025-11-12","","عندي ذاك رقم 73من بلوك 44 ب22 مليون
ورقم100 فرصه ب24مليون
حد مهتم بيهم يتواصل معاي ","","","","","","","","","","","","4600000","Dar Naim","800.0","نيمروين","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: كدروه السنوار ","2025-12-09","","شانتيه أرضية للبيع لاحكه سناج فنال.
افتفرغ زينه سكتير 4 . فاتحة اعل كدروه السنوار. 
فيها صلوه 10 ؤبيتين اركاد ؤبيت اجماعه ؤجلسة وكراج ؤمرافق .

مساحتها : 300م² ( 15م اعل كدروه اف 20م داخلة )

ب 68 مليون قديمة 

41545765","","","","","","","","","","","","6800000","Tevragh Zeina","300.0","شانتيي أرضية للبيع  فاتحة اعل كدروه افتفرغ زينه سكتير 4","Vente","Local commercial/industriel","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: نيمرو","2025-04-20","","رقم 842 مبيوع من 150م٢ ب 11 مليون","","","","","","","","","","","","1100000","Tevragh Zeina","150.0","سكتير 2 ابلوكات","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: سكتير 6 ","2025-06-20","","السلام عليكم هذ نيمرو من سكتير 6 مساحة 600م# بين نيمروين امع كدروه الأربعين مبيوع ب 55مليون للإستفسار اكثر اتصلوا على الرقم التالي 49546950","","","","","","","","","","","","5500000","Tevragh Zeina","600.0","تيمرو من سكتير 6 بين نيمروين امع كدروه للبيع ","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: قناة المدينة ","2025-07-03","","ذيك 300م٢ عند قناة المدينة إعلى شارع 20 ب 37 ","","","","","","","","","","","","3700000","Tevragh Zeina","300.0","فرصة 300م٢ عند قناة المدينة إعلى شارع 20","Vente","Terrain","","Nouakchott"
"voursa.com","1 balcon(s) | Taille rue: 10.00 | Proche de: مطعم سنابي ","2025-04-28","","السلام عليكم 
دار جديدة للبيـــــــــــــــــــــع فلفلوجة فاتح على شارع 10 وفكرن 
بينها مع كدروه 4 نمروات 
فيها صالون بيت اركاد بيت سغير دوش كوزين منقوشة مكروية 
المساحة120م٢ 
السعر 17 مليون ","","","","3.0","","","2.0","","","","","1700000","Arafat","120.0","منزل للبيع فلفلوجة كريب من كدروه ","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: بلوكات","2025-09-20","","نص نيمرو من سكتير 1 بلوكات مبيوع ب 17
 ","","","","","","","","","","","","1700000","Tevragh Zeina","300.0","نص من سكتير 1 بلوكات","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: سكتير 6 ","2025-05-06","","السلام عليكم هذ 400م# فكرن من سكتير 6 مبيوع ب 42مليون للإستفسار اكثر اتصلوا على الرقم التالى 49546950","","","","","","","","","","","","4200000","Tevragh Zeina","400.0","400م# فكرن من سكتير 6 للبيع ","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: بلوك 15","2025-09-04","","نيمرو من المطار القديم ابلوك 15 مساحة 150م٢ فرصة ب 10.5","","","","","","","","","","","","1050000","Tevragh Zeina","150.0","نيمرو من المطار القديم ابلوك 15 فرصة ","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: جامعة انواكشوط","2025-03-26","","السلام عليكم هذ نيمرو من سكتير 2 ابلوكات فرصة ذهبيه مبيوع ب 28مليون سعرو للاخير. للإستفسار اكثر اتصلوا على الرقم التالي 49546950","","","","","","","","","","","","2800000","Tevragh Zeina","600.0","نيمرو فرصة من سكتثير 2 ابلوكات للبيع ","Vente","Terrain","","Nouakchott"
"voursa.com","Titre foncier | Taille rue: 18.00 | Proche de: طريق اكجوجت ","2025-12-01","","نمرو للبيـــــع في الحي العسكري التيسير 
المساحة: 180 م²
السعر : 4 مليون و 200 الف
واتساب 22608090 فقط للجدين ","","","","","","","","","","","","420000","Teyarett","180.0","نمرو للبيـــــع في الحي العسكري التيسير ","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: طب القلب","2025-07-11","","*نص نيمرو من سكتير 2 بلو ابيظ وفي گرن وبينو نيمرو واحد مع شارع ثلاثين مبيوع فقط ب 23 ونص*","","","","","","","","","","","","2300000","Tevragh Zeina","300.0","نص نيمرو من سكتير 2 بلوكات","Vente","Terrain","","Nouakchott"
"voursa.com","Titre foncier | Taille rue: N/A | Proche de: طب القلب ","2025-12-20","","النص الجنوبي من سكتير 1 بلوكات بلو أبيظ مبيوع ب 26 هي التاليه فيه","","","","","","","","","","","","2600000","Tevragh Zeina","300.0","نصف قطعة أرض من سكتير 1 بلوكات ","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: 25.00 | Proche de: سكتير 5","2025-12-23","","السلام علبكم هذ نيمرو من سكتير 5 فكرن مساحة 750م# مبيوع ب 85مليون للإستفسار اكثر اتصلوا على الرقم التالي 49546950","","","","","","","","","","","","8500000","Tevragh Zeina","750.0","نيمرو فكرن من سكتير 5 للببع ","Vente","Terrain","","Nouakchott"
"voursa.com","Titre foncier | type de propriété: Autre | Taille rue: 20.00 | Proche de: الجامعة لبنانية ","2025-12-17","","فرصة نيمر للبيع ف اف نور  فكرن ينكسم","","","","0.0","","","0.0","","","","","6500000","Tevragh Zeina","600.0","فرصة نيمر للبيع ف اف نور فكرن ","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","Titre foncier | type de propriété: Autre | Taille rue: 8.00 | Proche de: كدروه التيو ","2025-12-16","","دار فتن سويلم منطقة فراج الديك اكبيره مكفوله اعل 3 ابيوت و صالوه و جلستين و الكدام فيه تحويشه فيها بيت للعامل و كوزين و دوش و لمطاليع و تحويشتها مكرويه كامله و بنيانها زين و مظبوط فتبارك الله و اتواقطها تامين السعر 11.500.000 حد مهتم يطلعنا اعل واتساب 48889930","","","","5.0","","","1.0","","","","","1150000","Arafat","197.0","دار اكبيره و زينه","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","1 balcon(s) | Taille rue: 25.00 | Proche de: فندق الخيمه","2025-04-17","","واتساب 26678975 للاتصال 36147216
سوق دخل مليونين زايد وتيتير فونصي والسعر 
مليار و200 مليون قابل لنقاش 
 ","","","","40.0","","","2.0","","","","","120000000","Tevragh Zeina","920.0","سوق فاتح اعل فندق الخيمه فكبتال","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: طب القلب ","2025-07-07","","قطعة ارضية اف صانترمتير سكتير واحد بالقرب من طب القلب ","","","","","","","","","","","","1100000","Tevragh Zeina","150.0","قطعة ارضية اف صانترمتير سكتير واحد بالقرب من طب القلب ","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: شرم شيخ","2025-11-02","","نيمرو للبيع فا شرم الشيخ فلكرن
لمساحة 300م تيتر فونصي
السعر 37 مليون
حد مهتم وللا عندو اي عقار للبيع يتواصل معان  22576577","","","","","","","","","","","","3700000","Tevragh Zeina","300.0","نيمرو فلكرن من شرم ااشيخ","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: م سويت","2025-08-18","","*343  من ام سويت  600 م²فكرن ب 32 مليون*","","","","","","","","","","","","3200000","Tevragh Zeina","600.0","نيمرو من ام سويت","Vente","Terrain","","Nouakchott"
"voursa.com","Titre foncier | 1 balcon(s) | Taille rue: 6.00 | Proche de: بلوق المرام","2025-09-08","","السلام عليكم 
دار للبيـــــــــــــــــــــع فلفلوجة
 كد ديسق 
فاتح على شارع 6 ميت فيه شارع 6
بينه مع كدروه خمس نمروات 
فيه ثلاث بيوت جلسة كوزين ودوشات منقوشة مكروية 
المساحة150م٢ 
السعر 12مليون ونص ","","","","3.0","","","2.0","","","","","1250000","Arafat","150.0","منزل للبيـــــــــــــــــــــع فلفلوجة ","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","type de location: Location au mois | 2 balcon(s) | Taille rue: 20.00 | Proche de: الصحراوي ","2025-04-11","","السلام عليكم هذ ابرتماه الفوك فبه بتين اركاد وصلوه وهول في الصحراوي ياجر ب ماتين الف افاص 3اشهر للإستفسار اكثر اتصلوا على الرقم التالي 49546950","","","","4.0","","","2.0","","","","","20000","Tevragh Zeina","200.0","ابرتماه في الصحراوي الفوك للاجار ","Location","Appartement/Maison","","Nouakchott"
"voursa.com","Titre foncier | 1 balcon(s) | Taille rue: 8.00 | Proche de: استاصيوه كاميرات","2025-10-11","","سعر 14مليون مدخل 140الف حد شاري تلفنل 26678975.36147216. حد ايدور عقار ول نمرو تلفنل","","","","7.0","","","1.0","","","","","1400000","Arafat","150.0","سمعه استاصيوه الكاميرات ","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: نهاية لبست","2025-11-17","","رقم 15 من ابلوك 67 
ب10 مليون اونص","","","","","","","","","","","","1050000","Dar Naim","400.0","نيمرو","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: سكتير 6 ","2025-11-20","","السلام عليكم هذ نيمرو من سكتير 6 مساحة 600م# مبيوع ب 60مليون للإستفسار اكثر اتصلوا على الرقم التالي 49546950","","","","","","","","","","","","6000000","Tevragh Zeina","600.0","نيمرو من سكتير 6 للبيع ","Vente","Terrain","","Nouakchott"
"voursa.com","Titre foncier | 12 balcon(s) | Taille rue: 15.00 | Proche de: بايع","2025-08-13","","هاذو 5البر تماهاة للبيع زينين حته والد خل 560شهريا ","","","","15.0","","","10.0","","","","","78000000","Tevragh Zeina","570.0","البرتماهاة للبيع في تفر غ زينه قرب مرصة لعلياة","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","Titre foncier | Taille rue: N/A | Proche de: إيثار ","2026-01-20","","المساحة 400م٢ صاد إعلى جيهة البحر الثمن 18 مليون ","","","","","","","","","","","","1800000","Dar Naim","400.0","نيمرو فالمطار ابلوك 58 أمام مستشفى إيثار ","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: طب القلب","2025-07-06","","من سكتير 3 بلوكات : السعر 28 ","","","","","","","","","","","","2800000","Tevragh Zeina","600.0","نيمرو من سكتير 3 بلوكات","Vente","Terrain","","Nouakchott"
"voursa.com","Titre foncier | 1 balcon(s) | Taille rue: 20.00 | Proche de: شارع طيطان ","2025-08-07","","دار للبيع في عين الطلح شارعها 20 
وفي الكرن مساحتها 150 ب 27 مليون حد دوره تلفنل 
اعل واتساب 26678975 وتلفون 36147216","","","","5.0","","","1.0","","","","","2700000","Teyarett","150.0","دار نظيف فعين طلح","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: سكتير 5","2025-08-31","","فرصة نيمرو أفكرن من سكتير 6 متوالي 5 مساحة 750م٢ مبيوع ب 54 مليون فقط ","","","","","","","","","","","","5400000","Tevragh Zeina","750.0","فرصة نيمرو أفكرن من سكتير 6 متوالي 5 ","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: كارفور اكلينيك ","2026-02-10","","مكزينات ثنتين و نيمرو للبيع
النيمرو محوش قاري في اظهرهم 
افزر كارفور اكلينيك كدامو شوي 
المساحة الإجمالية 360 م²
الأوراق تيتر فونسي 
الدخل 400 ألف و ظرك مأجره الا وحده دخلها 200 ألف 
السعر 60 مليون
واتساب 48889930
للاتصال 34232357","","","","","","","","","","","","6000000","Tevragh Zeina","360.0","مكزينات ثنتين و نيمرو للبيع","Vente","Local commercial/industriel","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: سكتير 6 ","2025-04-29","","السلام عليكم هذ نيمرو من سكتير 6 فكرن مساحة 600م# مبيوع ب 51مليون للإستفسار اكثر اتصلوا على الرقم التالي 49546950","","","","","","","","","","","","5100000","Tevragh Zeina","600.0","نيمرو فكرن من سكتير 6 للبيع ","Vente","Terrain","","Nouakchott"
"voursa.com","Titre foncier | type de propriété: Autre | 1 balcon(s) | Taille rue: 15.00 | Proche de: لتحادية  | Garage","2026-01-04","","السلام عليكم 
دار للبيـــــــــــــــــــــع نواذيبو لتحادية 
 فاتح على بارك كبير وشارع كبيره 
فيه ثلاث بيوت جلسة كوزين ودوشات منقوشة مكروية اكراج
 المساحة150م٢
 السعر 18 مليون ","","","","3.0","","","1.0","","","","","1800000","Nouadhibou","150.0","منزل جديدة للبيـــــــــــــــــــــع نواذيبو ","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","Titre foncier | type de location: Location au mois | 1 balcon(s) | Taille rue: 15.00 | Proche de: مسجد الزاوية ","2025-10-06","","سعر 150الف فيه بيوت وفم ديبلكس فصحراوي ب 300الف حد ايدور شي تلفنل 26678975.36147216","","","","4.0","","","2.0","","","","","15000","Tevragh Zeina","150.0","ابرتماه مستقل ","Location","Appartement/Maison","","Nouakchott"
"voursa.com","type de location: Location au mois | 22 balcon(s) | Taille rue: 15.00 | Proche de: السفارة الفرنسية  | Garage","2025-10-07","","ابارتماه مستقل قرب سفارة الفرنسية فيه 3 غرف نوم وجلسة و صالون و كراج و تحويشة موقع ممتاز لسكن المريح ","","","","5.0","","","4.0","","","","","16000","Tevragh Zeina","500.0","ابارتماه 3غرف نوم وصالوه وجلسة قرب سفارة الفرنسية","Location","Appartement/Maison","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: سكتير 3 افنور ","2025-05-20","","نصف رقم 532 سكتير 3 افنور المساحة 300م٢ في الزاوية الثمن 34 مليون آخر كلمه","","","","","","","","","","","","3400000","Tevragh Zeina","300.0","نصف نيمرو في الزاوية من سكتير 3 افنور بينو نيمرو واحد مع كدروه ","Vente","Terrain","","Nouakchott"
"voursa.com","Titre foncier | type de location: Location au mois | Taille rue: 8.00 | Proche de: محطة البنزين الفلوجة | Garage","2025-09-14","","دار فالفلوجة منطقة رائعة مريحة 
دار اجديد 
مولاه شارط افانص 3 اشهر","","","","4.0","","","2.0","","","","","8000","Arafat","15.0","دار للإيحار","Location","Appartement/Maison","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: الصحرواي","2025-08-04","","*رقم 1768 و1770 من الصحراوي المساحة 1600 م² فيهم شانتية مبيعة اليوم فرصة ب 200 مليون*","","","","","","","","","","","","20000000","Tevragh Zeina","1600.0","نيمروين فالصحراوي","Vente","Terrain","","Nouakchott"
"voursa.com","Titre foncier | 1 balcon(s) | Taille rue: 12.00 | Proche de: بين  سوق الياقوت وبقالة ديسق ","2025-06-21","","منزل من طابقين  في حي الفلوجة   منطقة سكنية ممتازة علي شارعين وبه دكان 
السعر  مليون وسبع مائة أوقية جديدة 

القطاع 14 الفلوجة 
واتساب 36040299","","","","4.0","","","3.0","","","","","1700000","Arafat","120.0","منزل من طابقين  في حي الفلوجة   منطقة سكنية ممتازة علي شارعين","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","Titre foncier | 1 balcon(s) | Taille rue: 20.00 | Proche de: السفارة الأمريكية  | Garage","2025-03-28","","٣ ديبلكسات بريمير شوى فطريق انواذيبو مساحة الواحد 168م كل واحد منهم يتكون  من طابق الارضي : تهوية + كراج + بيت عامل و دوش + جلسة  + صالون + مطبخ + حمام عمومي 
طابق العلوي : 2 غرف نوم مع حمام + جلسة + بالكون
 سعر ديبلكس الواحد 50 مليون ","","","","3.0","","","3.0","","","","","5000000","Tevragh Zeina","168.0","ديبلكسات بريمير شوى ","Vente","Appartement/Maison","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: نمرو اللبيع أفي المطار القديم بلوك 34","2026-01-07","","نمرو اللبيع أفي المطار القديم بلوك 34فاتح 
اعل كدروه المساحه 400 مبيوعه ب 28مليون حد مهتم يتواصل معاي 27273277","","","","","","","","","","","","2800000","Dar Naim","400.0","نمرو اللبيع أفي المطار القديم بلوك 34 فاتح اعل كدروه ","Vente","Terrain","","Nouakchott"
"voursa.com","Taille rue: N/A | Proche de: SND","2025-04-08","","نيمروين فالصحراوي كلهم فكرن ب 170 مليون ","","","","","","","","","","","","17000000","Tevragh Zeina","1390.0","نيمروات فالصحراوي ","Vente","Terrain","","Nouakchott"
