source,url,titre,prix,type_bien,quartier,surface_m2,point_repere,vendeur,date_publication,nb_images,image_url,date_scraping,ville
voursa.com,https://voursa.com/FR/categories/real_estate/ads/ابرتماه-التحت-للايجار-اف-لكصر-الا-ب-100-افانص-شهرين-اكريب-من-المسجد-لخظر-33f3,أبرتماه التحت للإيجار أف لكصرأكريب من المسجد لخظر,"10,000 MRU",Immobilier résidentiel,Non spécifié,Non spécifié,Non spécifié,Non spécifié,2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757612619677_1000143760.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/200م-فصحراوي-بينها-نيمرو-واحد-مع-كدروه-5de7,200م٢ فصحراوي بينها نيمرو واحد مع كدروه,"3,360,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"200م٢ فصحراوي بينها نيمرو واحد مع كدروه 3,360,000 MRU Terrain il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757626996231_1000571283.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نصف-نمرو-للبيـــــع-في-بلوكات-سكتير-2-46d2,نصف نمرو للبيـــــع في بلوكات سكتير 2,"2,100,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نصف نمرو للبيـــــع في بلوكات سكتير 2 2,100,000 MRU Terrain il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757668254277_1003147670.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نيمرو-من-بوش-9-قريب-من-كدروه--037c,نيمرو من بوش 9 قريب من كدروه,"3,500,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نيمرو من بوش 9 قريب من كدروه 3,500,000 MRU Terrain il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757614739378_1000570740.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/سوق-فكبتال-1739,سوق فكبتال,"55,000,000 MRU",Immobilier résidentiel,Tevragh Zeina,Non spécifié,Non spécifié,"سوق فكبتال 55,000,000 MRU Immobilier résidentiel il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757612947784_1001491445.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/سمعه-للبيـــــــــــــــــــــع-في-اتراب-اصنادره--7606,سمعه للبيـــــــــــــــــــــع في اتراب أصنادره,"1,800,000 MRU",Immobilier résidentiel,Dar Naim,Non spécifié,Non spécifié,"سمعه للبيـــــــــــــــــــــع في اتراب أصنادره 1,800,000 MRU Immobilier résidentiel il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757624682316_1000030493.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/منزل-للبيع-8304,منزل للبيع,"600,000 MRU",Immobilier résidentiel,Toujounine,Non spécifié,Non spécifié,"منزل للبيع 600,000 MRU Immobilier résidentiel il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757599971591_1000533650.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/200م-فكرن-من-مدال-d-لاول-للبيع--1137,200م# فكرن من مدال D لاول للبيع,"2,100,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"200م# فكرن من مدال D لاول للبيع 2,100,000 MRU Terrain il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757548437391_Screenshot_%25D9%25A2%25D9%25A0%25D9%25A2%25D9%25A5%25D9%25A0%25D9%25A9%25D9%25A1%25D9%25A0_%25D9%25A2%25D9%25A3%25D9%25A4%25D9%25A8%25D9%25A3%25D9%25A6_Gallery.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نيمرو-من-سكتير-2-ابلوكات-للبيع--df52,نيمرو من سكتير 2 ابلوكات للبيع,"3,700,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نيمرو من سكتير 2 ابلوكات للبيع 3,700,000 MRU Terrain il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757547304400_Screenshot_%25D9%25A2%25D9%25A0%25D9%25A2%25D9%25A5%25D9%25A0%25D9%25A9%25D9%25A1%25D9%25A0_%25D9%25A2%25D9%25A3%25D9%25A3%25D9%25A3%25D9%25A3%25D9%25A9_WhatsAppBusiness.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نيمرو-قرب-كدروه-انواذيب-بينو-نيمرو-واحد-مع-كدروه-سفارة-السعودية--1430,نيمرو قرب كدروه انواذيب  بينو نيمرو واحد مع كدروه سفارة السعودية,"7,500,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نيمرو قرب كدروه انواذيب  بينو نيمرو واحد مع كدروه سفارة السعودية 7,500,000 MRU Terrain il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757543493388_1000569619.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نمرو-للبيـــــع-في-شرم-الشيخ--c677,نمرو للبيـــــع في شرم الشيخ,"3,000,000 MRU",Terrain,Teyarett,Non spécifié,Non spécifié,"نمرو للبيـــــع في شرم الشيخ 3,000,000 MRU Terrain il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757503434235_1003142941.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نصف-نيمرو-افكرن-من-اتراب-الشرفة-سانتر-متير-تيتر-فونصي--13b1,نصف نيمرو أفكرن من اتراب الشرفة سانتر متير تيتر فونصي,"3,800,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نصف نيمرو أفكرن من اتراب الشرفة سانتر متير تيتر فونصي 3,800,000 MRU Terrain il y a 6 mois •",2025-08-31,2,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1751055339083_1000441420.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/قطعه-ارضيه-للبيع--eecf,قطعه ارضيه للبيع,"11,800,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"قطعه ارضيه للبيع 11,800,000 MRU Terrain il y a 6 mois •",2025-08-31,2,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1756903455366_1000297719.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نيمرو-من-سكتير-1-كتاب-الضبط-للبيع--a25d,نيمرو من سكتير 1 كتاب الضبط للبيع,"2,750,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نيمرو من سكتير 1 كتاب الضبط للبيع 2,750,000 MRU Terrain il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1753190426113_Screenshot_%25D9%25A2%25D9%25A0%25D9%25A2%25D9%25A5%25D9%25A0%25D9%25A7%25D9%25A2%25D9%25A2_%25D9%25A1%25D9%25A3%25D9%25A0%25D9%25A0%25D9%25A0%25D9%25A7_Gallery.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/دار-فكرفور-ماه-بعيد-من-كدروه-وبلدها-زين-7478,دار فكرفور ماه بعيد من كدروه وبلدها زين,"570,000 MRU",Immobilier résidentiel,Arafat,Non spécifié,Non spécifié,"دار فكرفور ماه بعيد من كدروه وبلدها زين 570,000 MRU Immobilier résidentiel il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1751552490262_1000828287.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نيمرو-من-سكتير-2-بلوكات-ينباع-انصوصه--0c94,نيمرو من سكتير 2 بلوكات ينباع انصوصه,"2,100,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نيمرو من سكتير 2 بلوكات ينباع انصوصه 2,100,000 MRU Terrain il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757551555141_1000569746.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نمرو-للبيـــــع-في-مطار-القديم--8977,نمرو للبيـــــع في مطار القديم,"2,100,000 MRU",Terrain,Dar Naim,Non spécifié,Non spécifié,"نمرو للبيـــــع في مطار القديم 2,100,000 MRU Terrain il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757496664653_1003142240.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نمرو-للبيـــــــــع-في-حي-العسكري-التيسير--ae53,نمرو للبيـــــــــع في حي العسكري التيسير,"420,000 MRU",Terrain,Teyarett,Non spécifié,Non spécifié,"نمرو للبيـــــــــع في حي العسكري التيسير 420,000 MRU Terrain il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757510261253_1003143614.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/سمعه-فلمشروعه-baca,سمعه فلمشروعه,"3,500,000 MRU",Immobilier résidentiel,Teyarett,Non spécifié,Non spécifié,"سمعه فلمشروعه 3,500,000 MRU Immobilier résidentiel il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757508396915_1001488899.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/ابرتماه-للايجار-في-المشروع-اجديد-مافات-اندخل-الا-ب-120-الف-افانص-شهرين-3d5f,أبرتماه للإيجار في المشروع أجديد مافات أندخل ألا ب 120 ألف أفانص شهرين,"12,000 MRU",Immobilier résidentiel,Teyarett,Non spécifié,Non spécifié,"أبرتماه للإيجار في المشروع أجديد مافات أندخل ألا ب 120 ألف أفانص شهرين 12,000 MRU Immobilier résidentiel il y a 6 mois •",2025-08-31,4,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757507838902_1000143176.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نيمرو-من-شرم-الشيخ-الصحراوي--1e7a,نيمرو من شرم الشيخ الصحراوي,"3,000,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نيمرو من شرم الشيخ الصحراوي 3,000,000 MRU Terrain il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757502561917_1000568611.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/للاجار-دوبلكس-فصحراوي-4a9c,للإجار دوبلكس فصحراوي,"32,000 MRU",Immobilier résidentiel,Tevragh Zeina,Non spécifié,Non spécifié,"للإجار دوبلكس فصحراوي 32,000 MRU Immobilier résidentiel il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757502374512_1001217149.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نيمرو-ف-اغنودرت--b32c,نيمرو ف اغنودرت,"1,100,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نيمرو ف اغنودرت 1,100,000 MRU Terrain il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757509364221_IMG_3521.jpeg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/ديبلكسين-للبيع-في-تفرغ-زينة-فرصة-4734,ديبلكسين للبيع في تفرغ زينة   فرصة,"9,500,000 MRU",Immobilier résidentiel,Tevragh Zeina,Non spécifié,Non spécifié,"ديبلكسين للبيع في تفرغ زينة   فرصة 9,500,000 MRU Immobilier résidentiel il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757498539751_IMG_8657.jpeg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نمرو-للبيـــــع-في-حي-العسكري-التيسير--5271,نمرو للبيـــــع في حي العسكري التيسير,"350,000 MRU",Terrain,Teyarett,Non spécifié,Non spécifié,"نمرو للبيـــــع في حي العسكري التيسير 350,000 MRU Terrain il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757495336176_1003138550.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نص-من-سكتير-6-8ea3,نص من سكتير 6,"3,450,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نص من سكتير 6 3,450,000 MRU Terrain il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757430256094_832637cd-5a92-4dca-bfc6-f3f74515e65f.jpeg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نمرو-للبيـــــع-في-اغنودرت--97c5,نمرو للبيـــــع في اغنودرت,"1,050,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نمرو للبيـــــع في اغنودرت 1,050,000 MRU Terrain il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757494964719_1003138658.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نيمرو-من-h8-fb9d,نيمرو من h8,"2,200,000 MRU",Terrain,Teyarett,Non spécifié,Non spécifié,"نيمرو من h8 2,200,000 MRU Terrain il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757429907943_0b96eada-b46d-4b22-88b3-0adfaa1befc9.jpeg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نمروين-للبيع-في-مطار-القديم--ba73,نمروين للبيع في مطار القديم,"2,400,000 MRU",Terrain,Dar Naim,Non spécifié,Non spécifié,"نمروين للبيع في مطار القديم 2,400,000 MRU Terrain il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757410821302_1003131699.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نيمرو-من-h3-1c87,نيمرو من h3,"1,700,000 MRU",Terrain,Teyarett,Non spécifié,Non spécifié,"نيمرو من h3 1,700,000 MRU Terrain il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757429820854_c73f8282-5869-4441-89d5-81031c562dcb.jpeg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/maison-a-vendre-a-bagdad-منزل-للبيع-في-حي-بغداد-8577,Maison a vendre a Bagdad   منزل للبيع في حي بغداد,"3,000,000 MRU",Immobilier résidentiel,Non spécifié,Non spécifié,Non spécifié,Non spécifié,2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757377622351_bagdad.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/دار-فلكصر-ايجار-فاتح-اعل-برك--face,دار فلكصر للإيجار فاتح اعل برك,"7,000 MRU",Immobilier résidentiel,Non spécifié,Non spécifié,Non spécifié,Non spécifié,2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757371722603_1000187898.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/دار-قديمه-فكرفور-احذ-مدارس-الاصلاح--c35b,دار قديمه فكرفور احذ مدارس الإصلاح,"1,200,000 MRU",Immobilier résidentiel,Arafat,Non spécifié,Non spécifié,"دار قديمه فكرفور احذ مدارس الإصلاح 1,200,000 MRU Immobilier résidentiel il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757349849260_1000528939.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نمرو-للبيـــــع-في-مطار-القديم--0166,نمرو للبيـــــع في مطار القديم,"1,300,000 MRU",Terrain,Dar Naim,Non spécifié,Non spécifié,"نمرو للبيـــــع في مطار القديم 1,300,000 MRU Terrain il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757343003123_1003124249.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نيمروين-للبيع-فتراتب-السكان-f105,نيمروين للبيع فتراتب  السكان,"2,500,000 MRU",Terrain,Dar Naim,Non spécifié,Non spécifié,"نيمروين للبيع فتراتب  السكان 2,500,000 MRU Terrain il y a 6 mois •",2025-08-31,2,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757339765393_1000313642.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/دار-فالفلوجة-للبيع--0449,دار فالفلوجة للبيع,"1,200,000 MRU",Immobilier résidentiel,Arafat,Non spécifié,Non spécifié,"دار فالفلوجة للبيع 1,200,000 MRU Immobilier résidentiel il y a 6 mois •",2025-08-31,5,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757370483389_1000529546.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/دار-عند-طب-ايطاليا--e844,دار عند طب ايطاليا,"1,200,000 MRU",Immobilier résidentiel,Arafat,Non spécifié,Non spécifié,"دار عند طب ايطاليا 1,200,000 MRU Immobilier résidentiel il y a 6 mois •",2025-08-31,3,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757449486026_1001486207.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/فرصة-نادرة-ديبلكس-في-سكتير-4-بتصميم-عصري-حديث-وخرافي--225e,فرصة نادرة ديبلكس في سكتير 4 بتصميم عصري حديث وخرافي,"6,500,000 MRU",Immobilier résidentiel,Tevragh Zeina,Non spécifié,Non spécifié,"فرصة نادرة ديبلكس في سكتير 4 بتصميم عصري حديث وخرافي 6,500,000 MRU Immobilier résidentiel il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757448540532_1000561942.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نيمرو-من-سكتير-2-بينو-مع-شارع-ستين-نيمروين-فقط--1eb9,نيمرو من سكتير 2 بينو مع شارع ستين نيمروين فقط,"3,700,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نيمرو من سكتير 2 بينو مع شارع ستين نيمروين فقط 3,700,000 MRU Terrain il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757443641576_1000567996.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/للبيع-ديبلكس-من-طراز-الاول-المنطقة-افنور-سكتير-4-تفرغ-زينه--d2bc,للبيع ديبلكس من طراز الأول المنطقة افنور سكتير 4 تفرغ زينه,"6,500,000 MRU",Immobilier commercial et industriel,Tevragh Zeina,Non spécifié,Non spécifié,"للبيع ديبلكس من طراز الأول المنطقة افنور سكتير 4 تفرغ زينه 6,500,000 MRU Immobilier commercial et industriel il y a 6 mois •",2025-08-31,4,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757401458718_Screenshot_20250909-070059_Video%2520Player.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/بوتيك-للايجار-اف-لكصر-فاتح-اعل-كدروه-ال-جاي-من-عند-المسجد-لخظر-ماشي-شور-طب-ول-بوعماتو-66d1,بوتيك للإيجار أف لكصر فاتح أعل كدروه أل جاي من عند المسجد لخظر ماشي شور طب ول بوعماتو,"5,500 MRU",Boutique,Non spécifié,Non spécifié,Non spécifié,Non spécifié,2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757435601590_1000141370.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/200-من-النبرش-b203,200 من النبرش,"1,600,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"200 من النبرش 1,600,000 MRU Terrain il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757430391449_11795ce6-788f-4a65-949e-06d084e7ba18.jpeg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/رقم-50-من-الاساتذة-fbf7,رقم 50 من الاساتذة,"4,700,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"رقم 50 من الاساتذة 4,700,000 MRU Terrain il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757430503909_72fb48b9-b25b-47b0-946f-0ed0d8e555b1.jpeg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نيمرو-من-اسكان-c9a3,نيمرو من اسكان,"2,750,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نيمرو من اسكان 2,750,000 MRU Terrain il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757430149033_9b29d3d2-907e-47dc-892b-2132f8d79f80.jpeg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نيمرو-فالمطار-القديم-للبيع-6977,نيمرو فالمطار القديم للبيع,"1,350,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نيمرو فالمطار القديم للبيع 1,350,000 MRU Terrain il y a 6 mois •",2025-08-31,2,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757338368136_1000427935.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/للبيع-فرصه-نص-نيمرو--4d3d,للبيع فرصه نص نيمرو,"3,200,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"للبيع فرصه نص نيمرو 3,200,000 MRU Terrain il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757327038452_1001224937.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/nimru-lilbie-fi-saktir-5-428d,nimru lilbie fi saktir 5,"7,500,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"nimru lilbie fi saktir 5 7,500,000 MRU Terrain il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757421023348_1000567486.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/ابرتمهات-فلزوه-تيتر-9fbb,ابرتمهات فلزوه تيتر,"3,800,000 MRU",Immobilier résidentiel,Teyarett,Non spécifié,Non spécifié,"ابرتمهات فلزوه تيتر 3,800,000 MRU Immobilier résidentiel il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757420990296_1001484809.jpg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نيمرو-من-سكتير-4-e025,نيمرو من سكتير 4,"5,150,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نيمرو من سكتير 4 5,150,000 MRU Terrain il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757429575849_4a6ed8bf-17f4-44c6-8c4f-2ef7a11e5beb.jpeg&w=3840&q=75,2026-02-27,Nouakchott
voursa.com,https://voursa.com/FR/categories/real_estate/ads/نيمرو-من-سكتير-6-10d0,نيمرو من سكتير 6,"3,450,000 MRU",Terrain,Tevragh Zeina,Non spécifié,Non spécifié,"نيمرو من سكتير 6 3,450,000 MRU Terrain il y a 6 mois •",2025-08-31,1,https://voursa.com/_next/image?url=https%3A%2F%2Fvoursa-prod.s3.amazonaws.com%2Fimages%2F1757429690563_c721080c-ae7e-41bb-bc3c-38ba4ccc8dcd.jpeg&w=3840&q=75,2026-02-27,Nouakchott
