id,prix,surface_m2,nb_chambres,nb_salons,nb_sdb,quartier,date_publication,quartier_encoded,log_prix,latitude,longitude,dist_centre_ville_km,dist_aeroport_km,dist_plage_km,nb_ecoles_1km,nb_mosquees_1km,nb_commerce_1km,nb_hopitaux_1km,nb_total_pois_1km,prix_m2,nb_pieces_total,type_bien,has_garage,has_jardin,has_piscine,has_balcon,has_meuble,has_titre_foncier,est_neuf,age_annonce,mois_publication,annee_publication,surface_par_chambre,surface_par_sdb,pieces_par_sdb,prix_par_piece,centre_x_plage,pois_x_centre,pois_x_plage,is_luxe,score_equipement,saison,weekend,type_commercial,type_duplex,type_maison,type_studio,type_terrain,type_villa,prix_moyen_quartier,prix_median_quartier,nb_biens_quartier,prix_m2_moyen_quartier,saison_ete,saison_hiver,saison_printemps,prix_winsorized,surface_winsorized,prix_m2_winsorized,is_price_outlier
738,1400000.0,180.0,5.0,3.0,2.0,toujounine,2025-09-12,1571960.0,14.151983508870948,18.0724322,-15.9099003,6.798401097987022,5.760954844879263,11.48021623371264,6,5,4,1,16,7777.777777777777,8,duplex,1,0,0,1,0,1,0,183,9,2025,30.0,60.0,2.6666666666666665,155555.55555555556,78.04711464840045,2.319378037422158,1.381666773494295,0,2,ete,0,False,True,False,False,False,False,1571960.0,1100000.0,115,8961.0,True,False,False,1400000.0,180.0,7777.777777777777,0
786,2600000.0,150.0,3.0,1.0,2.0,teyarett,2025-12-26,3330685.925925926,14.77102238760702,18.1591445,-15.9271893,7.200246788349669,5.984872496035576,13.691263479642489,0,0,0,0,0,17333.333333333332,4,maison,0,0,0,0,0,0,0,78,12,2025,37.5,50.0,1.3333333333333333,520000.0,98.58047589774495,0.0,0.0,0,0,hiver,0,False,False,True,False,False,False,3330686.0,2900000.0,270,16486.0,False,True,False,2600000.0,150.0,17333.333333333332,0
751,4000000.0,216.0,4.0,1.0,3.0,teyarett,2025-12-31,3330685.925925926,15.201805169084134,18.1591445,-15.9271893,7.200246788349669,5.984872496035576,13.691263479642489,0,0,0,0,0,18518.51851851852,5,maison,1,0,0,0,0,0,0,73,12,2025,43.2,54.0,1.25,666666.6666666666,98.58047589774495,0.0,0.0,0,1,hiver,0,False,False,True,False,False,False,3330686.0,2900000.0,270,16486.0,False,True,False,4000000.0,216.0,18518.51851851852,0
693,750000.0,150.0,3.0,1.0,2.0,arafat,2025-12-24,1676908.1967213114,13.527829818844936,18.0459512,-15.9632837,6.555869546570189,7.209088782152204,6.506583074063328,14,21,23,2,60,5000.0,4,terrain,1,0,0,1,0,1,0,80,12,2025,37.5,50.0,1.3333333333333333,150000.0,42.65630982748081,9.0145997574304,9.081850531109339,0,2,hiver,0,False,False,False,False,True,False,1676908.0,1300000.0,244,10319.0,False,True,False,750000.0,150.0,5000.0,0
569,800000.0,150.0,0.0,0.0,2.0,teyarett,2025-11-14,3330685.925925926,13.592368256649284,18.1591445,-15.9271893,7.200246788349669,5.984872496035576,13.691263479642489,0,0,0,0,0,5333.333333333333,0,terrain,0,1,0,0,0,1,0,120,11,2025,150.0,50.0,0.0,800000.0,98.58047589774495,0.0,0.0,1,1,automne,0,False,False,False,False,True,False,3330686.0,2900000.0,270,16486.0,False,False,False,800000.0,150.0,5333.333333333333,0
1140,800000.0,150.0,4.0,2.0,2.0,toujounine,2025-10-31,1571960.0,13.592368256649284,18.0724322,-15.9099003,6.798401097987022,5.760954844879263,11.48021623371264,6,5,4,1,16,5333.333333333333,6,maison,0,0,0,1,0,1,0,134,10,2025,30.0,50.0,2.0,114285.71428571429,78.04711464840045,2.319378037422158,1.381666773494295,0,1,automne,0,False,False,True,False,False,False,1571960.0,1100000.0,115,8961.0,False,False,False,800000.0,150.0,5333.333333333333,0
286,12000000.0,300.0,8.0,8.0,2.0,tevragh zeina,2025-04-27,8013969.43699732,16.300417291085605,18.1111443,-16.0038402,4.225776690673765,5.873823428650048,4.641185531091832,3,3,16,0,22,40000.0,16,maison,1,0,0,1,1,1,0,321,4,2025,33.333333333333336,100.0,5.333333333333333,705882.3529411765,19.612613634380203,5.085791887369335,4.64018964365094,0,3,printemps,1,False,False,True,False,False,False,8013969.0,6500000.0,373,23995.0,False,False,True,12000000.0,300.0,40000.0,0
374,1100000.0,150.0,4.0,2.0,2.0,arafat,2025-10-10,1676908.1967213114,13.910821646859096,18.0459512,-15.9632837,6.555869546570189,7.209088782152204,6.506583074063328,14,21,23,2,60,7333.333333333333,6,maison,0,0,0,1,0,1,0,155,10,2025,30.0,50.0,2.0,157142.85714285713,42.65630982748081,9.0145997574304,9.081850531109339,0,1,automne,0,False,False,True,False,False,False,1676908.0,1300000.0,244,10319.0,False,False,False,1100000.0,150.0,7333.333333333333,0
1253,2500000.0,150.0,3.0,2.0,2.0,teyarett,2025-04-25,3330685.925925926,14.731801689838347,18.1591445,-15.9271893,7.200246788349669,5.984872496035576,13.691263479642489,0,0,0,0,0,16666.666666666668,5,maison,0,0,0,1,0,0,0,323,4,2025,37.5,50.0,1.6666666666666667,416666.6666666667,98.58047589774495,0.0,0.0,0,1,printemps,0,False,False,True,False,False,False,3330686.0,2900000.0,270,16486.0,False,False,True,2500000.0,150.0,16666.666666666668,0
35,1700000.0,150.0,7.0,2.0,2.0,arafat,2026-02-25,1676908.1967213114,14.346139397261563,18.0459512,-15.9632837,6.555869546570189,7.209088782152204,6.506583074063328,14,21,23,2,60,11333.333333333334,9,maison,0,0,0,0,0,0,0,17,2,2026,18.75,50.0,3.0,170000.0,42.65630982748081,9.0145997574304,9.081850531109339,0,0,hiver,0,False,False,True,False,False,False,1676908.0,1300000.0,244,10319.0,False,True,False,1700000.0,150.0,11333.333333333334,0
521,3200000.0,180.0,3.0,1.0,2.0,dar naim,2026-01-24,2460492.68292683,14.978661680269909,18.1266327,-15.9174596,5.518093685011725,3.7921392805199456,12.297214781271224,2,8,2,1,13,17777.777777777777,4,maison,0,0,0,0,0,0,0,49,1,2026,45.0,60.0,1.3333333333333333,640000.0,67.85718322776559,2.3139521568823516,1.048622632531899,0,0,hiver,1,False,False,True,False,False,False,2460493.0,1700000.0,82,12991.0,False,True,False,3200000.0,180.0,17777.777777777777,0
345,1100000.0,150.0,5.0,2.0,2.0,arafat,2026-02-05,1676908.1967213114,13.910821646859096,18.0459512,-15.9632837,6.555869546570189,7.209088782152204,6.506583074063328,14,21,23,2,60,7333.333333333333,7,maison,1,0,0,0,0,0,0,37,2,2026,25.0,50.0,2.3333333333333335,137500.0,42.65630982748081,9.0145997574304,9.081850531109339,0,1,hiver,0,False,False,True,False,False,False,1676908.0,1300000.0,244,10319.0,False,True,False,1100000.0,150.0,7333.333333333333,0
63,650000.0,150.0,3.0,2.0,2.0,toujounine,2025-05-16,1571960.0,13.384729180332174,18.0724322,-15.9099003,6.798401097987022,5.760954844879263,11.48021623371264,6,5,4,1,16,4333.333333333333,5,maison,0,0,0,0,0,0,0,302,5,2025,37.5,50.0,1.6666666666666667,108333.33333333333,78.04711464840045,2.319378037422158,1.381666773494295,0,0,printemps,0,False,False,True,False,False,False,1571960.0,1100000.0,115,8961.0,False,False,True,650000.0,150.0,4333.333333333333,0
989,4500000.0,216.0,7.0,2.0,2.0,teyarett,2025-08-21,3330685.925925926,15.319588176962746,18.1591445,-15.9271893,7.200246788349669,5.984872496035576,13.691263479642489,0,0,0,0,0,20833.33333333333,9,duplex,1,0,0,1,0,1,0,205,8,2025,27.0,72.0,3.0,450000.0,98.58047589774495,0.0,0.0,0,2,ete,0,False,True,False,False,False,False,3330686.0,2900000.0,270,16486.0,True,False,False,4500000.0,216.0,20833.333333333332,0
180,8500000.0,600.0,10.0,5.0,2.0,tevragh zeina,2025-07-28,8013969.43699732,15.955576839107596,18.1111443,-16.0038402,4.225776690673765,5.873823428650048,4.641185531091832,3,3,16,0,22,14166.666666666666,15,maison,1,0,0,1,1,1,0,229,7,2025,54.54545454545455,200.0,5.0,531250.0,19.612613634380203,5.085791887369335,4.64018964365094,1,3,ete,0,False,False,True,False,False,False,8013969.0,6500000.0,373,23995.0,True,False,False,8500000.0,600.0,14166.666666666666,0
1102,2700000.0,216.0,8.0,4.0,2.0,ksar,2025-11-15,3612504.347826087,14.80876270134486,18.1049033,-15.9644337,0.0035805905757335,1.7708127278455823,6.797640291921312,6,3,60,5,74,12500.0,12,maison,1,0,0,1,1,1,0,119,11,2025,24.0,72.0,4.0,207692.3076923077,0.02433956676647977,714.4195605439661,10.728306619101412,0,3,automne,1,False,False,True,False,False,False,3612504.0,2900000.0,46,14679.0,False,False,False,2700000.0,216.0,12500.0,0
942,1800000.0,150.0,3.0,2.0,2.0,teyarett,2025-12-06,3330685.925925926,14.403297778421797,18.1591445,-15.9271893,7.200246788349669,5.984872496035576,13.691263479642489,0,0,0,0,0,12000.0,5,maison,0,0,0,1,0,0,0,98,12,2025,37.5,50.0,1.6666666666666667,300000.0,98.58047589774495,0.0,0.0,0,1,hiver,1,False,False,True,False,False,False,3330686.0,2900000.0,270,16486.0,False,True,False,1800000.0,150.0,12000.0,0
1277,2700000.0,150.0,3.0,2.0,2.0,teyarett,2025-10-31,3330685.925925926,14.80876270134486,18.1591445,-15.9271893,7.200246788349669,5.984872496035576,13.691263479642489,0,0,0,0,0,18000.0,5,maison,0,0,0,1,0,0,0,134,10,2025,37.5,50.0,1.6666666666666667,450000.0,98.58047589774495,0.0,0.0,0,1,automne,0,False,False,True,False,False,False,3330686.0,2900000.0,270,16486.0,False,False,False,2700000.0,150.0,18000.0,0
123,2200000.0,216.0,4.0,2.0,2.0,teyarett,2025-04-22,3330685.925925926,14.603968372873895,18.1591445,-15.9271893,7.200246788349669,5.984872496035576,13.691263479642489,0,0,0,0,0,10185.185185185184,6,maison,0,0,0,1,0,0,0,326,4,2025,43.2,72.0,2.0,314285.71428571426,98.58047589774495,0.0,0.0,0,1,printemps,0,False,False,True,False,False,False,3330686.0,2900000.0,270,16486.0,False,False,True,2200000.0,216.0,10185.185185185184,0
576,950000.0,150.0,3.0,2.0,2.0,toujounine,2025-10-15,1571960.0,13.76421831620775,18.0724322,-15.9099003,6.798401097987022,5.760954844879263,11.48021623371264,6,5,4,1,16,6333.333333333333,5,maison,1,0,0,1,0,1,0,150,10,2025,37.5,50.0,1.6666666666666667,158333.33333333334,78.04711464840045,2.319378037422158,1.381666773494295,0,2,automne,0,False,False,True,False,False,False,1571960.0,1100000.0,115,8961.0,False,False,False,950000.0,150.0,6333.333333333333,0
81,950000.0,150.0,3.0,1.0,2.0,arafat,2026-02-22,1676908.1967213114,13.76421831620775,18.0459512,-15.9632837,6.555869546570189,7.209088782152204,6.506583074063328,14,21,23,2,60,6333.333333333333,4,maison,0,0,0,0,0,0,0,20,2,2026,37.5,50.0,1.3333333333333333,190000.0,42.65630982748081,9.0145997574304,9.081850531109339,0,0,hiver,1,False,False,True,False,False,False,1676908.0,1300000.0,244,10319.0,False,True,False,950000.0,150.0,6333.333333333333,0
614,750000.0,150.0,6.0,2.0,2.0,teyarett,2025-05-25,3330685.925925926,13.527829818844936,18.1591445,-15.9271893,7.200246788349669,5.984872496035576,13.691263479642489,0,0,0,0,0,5000.0,8,maison,0,0,0,1,0,0,0,293,5,2025,21.428571428571427,50.0,2.6666666666666665,83333.33333333333,98.58047589774495,0.0,0.0,0,1,printemps,1,False,False,True,False,False,False,3330686.0,2900000.0,270,16486.0,False,False,True,750000.0,150.0,5000.0,0
828,6800000.0,270.0,7.0,3.0,2.0,tevragh zeina,2025-04-22,8013969.43699732,15.732433317205148,18.1111443,-16.0038402,4.225776690673765,5.873823428650048,4.641185531091832,3,3,16,0,22,25185.185185185182,10,maison,0,0,0,1,1,1,1,326,4,2025,33.75,90.0,3.3333333333333335,618181.8181818182,19.612613634380203,5.085791887369335,4.64018964365094,0,2,printemps,0,False,False,True,False,False,False,8013969.0,6500000.0,373,23995.0,False,False,True,6800000.0,270.0,25185.185185185186,0
337,17000000.0,180.0,3.0,2.0,2.0,toujounine,2025-11-18,1571960.0,16.648723960844016,18.0724322,-15.9099003,6.798401097987022,5.760954844879263,11.48021623371264,6,5,4,1,16,94444.44444444444,5,maison,1,0,0,1,0,0,0,116,11,2025,45.0,60.0,1.6666666666666667,2833333.3333333335,78.04711464840045,2.319378037422158,1.381666773494295,0,2,automne,0,False,False,True,False,False,False,1571960.0,1100000.0,115,8961.0,False,False,False,17000000.0,180.0,94444.44444444444,1
1098,7500000.0,320.0,7.0,1.0,2.0,tevragh zeina,2025-11-25,8013969.43699732,15.830413711839864,18.1111443,-16.0038402,4.225776690673765,5.873823428650048,4.641185531091832,3,3,16,0,22,23437.5,8,duplex,0,0,0,0,0,0,0,109,11,2025,40.0,106.66666666666667,2.6666666666666665,833333.3333333334,19.612613634380203,5.085791887369335,4.64018964365094,0,0,automne,0,False,True,False,False,False,False,8013969.0,6500000.0,373,23995.0,False,False,False,7500000.0,320.0,23437.5,0
996,275200.0,216.0,6.0,3.0,2.0,toujounine,2025-04-26,1571960.0,12.525257018755656,18.0724322,-15.9099003,6.798401097987022,5.760954844879263,11.48021623371264,6,5,4,1,16,1274.074074074074,9,maison,1,0,0,1,0,1,0,322,4,2025,30.857142857142858,72.0,3.0,27520.0,78.04711464840045,2.319378037422158,1.381666773494295,0,2,printemps,1,False,False,True,False,False,False,1571960.0,1100000.0,115,8961.0,False,False,True,275200.0,216.0,1274.0740740740741,0
839,550000.0,150.0,4.0,2.0,2.0,arafat,2025-11-01,1676908.1967213114,13.21767537538882,18.0459512,-15.9632837,6.555869546570189,7.209088782152204,6.506583074063328,14,21,23,2,60,3666.6666666666665,6,maison,0,0,0,1,0,1,0,133,11,2025,30.0,50.0,2.0,78571.42857142857,42.65630982748081,9.0145997574304,9.081850531109339,0,1,automne,1,False,False,True,False,False,False,1676908.0,1300000.0,244,10319.0,False,False,False,550000.0,150.0,3666.6666666666665,0
250,2000000.0,120.0,3.0,2.0,2.0,arafat,2025-09-13,1676908.1967213114,14.508658238524095,18.0459512,-15.9632837,6.555869546570189,7.209088782152204,6.506583074063328,14,21,23,2,60,16666.666666666668,5,maison,0,0,0,1,0,1,0,182,9,2025,30.0,40.0,1.6666666666666667,333333.3333333333,42.65630982748081,9.0145997574304,9.081850531109339,0,1,ete,1,False,False,True,False,False,False,1676908.0,1300000.0,244,10319.0,True,False,False,2000000.0,120.0,16666.666666666668,0
1272,1500000.0,216.0,4.0,2.0,2.0,teyarett,2025-06-30,3330685.925925926,14.220976332738882,18.1591445,-15.9271893,7.200246788349669,5.984872496035576,13.691263479642489,0,0,0,0,0,6944.444444444444,6,maison,1,0,0,1,0,1,0,257,6,2025,43.2,72.0,2.0,214285.7142857143,98.58047589774495,0.0,0.0,0,2,ete,0,False,False,True,False,False,False,3330686.0,2900000.0,270,16486.0,True,False,False,1500000.0,216.0,6944.444444444444,0
997,3700000.0,300.0,4.0,1.0,3.0,teyarett,2025-12-08,3330685.925925926,15.123843647884687,18.1591445,-15.9271893,7.200246788349669,5.984872496035576,13.691263479642489,0,0,0,0,0,12333.333333333334,5,maison,1,0,0,0,0,0,0,96,12,2025,60.0,75.0,1.25,616666.6666666666,98.58047589774495,0.0,0.0,0,1,hiver,0,False,False,True,False,False,False,3330686.0,2900000.0,270,16486.0,False,True,False,3700000.0,300.0,12333.333333333334,0
460,3300000.0,447.0,0.0,0.0,0.0,tevragh zeina,2026-01-29,8013969.43699732,15.009433329466964,18.1111443,-16.0038402,4.225776690673765,5.873823428650048,4.641185531091832,3,3,16,0,22,7382.550335570469,0,maison,0,0,0,0,0,0,0,44,1,2026,447.0,447.0,0.0,3300000.0,19.612613634380203,5.085791887369335,4.64018964365094,1,0,hiver,0,False,False,True,False,False,False,8013969.0,6500000.0,373,23995.0,False,True,False,3300000.0,447.0,7382.5503355704695,0
852,3300000.0,300.0,5.0,3.0,2.0,ksar,2025-12-04,3612504.347826087,15.009433329466964,18.1049033,-15.9644337,0.0035805905757335,1.7708127278455823,6.797640291921312,6,3,60,5,74,11000.0,8,villa,1,0,0,1,1,1,0,100,12,2025,50.0,100.0,2.6666666666666665,366666.6666666667,0.02433956676647977,714.4195605439661,10.728306619101412,0,3,hiver,0,False,False,False,False,False,True,3612504.0,2900000.0,46,14679.0,False,True,False,3300000.0,300.0,11000.0,0
1220,4200000.0,225.0,4.0,2.0,2.0,teyarett,2025-06-16,3330685.925925926,15.250595321348806,18.1591445,-15.9271893,7.200246788349669,5.984872496035576,13.691263479642489,0,0,0,0,0,18666.666666666668,6,maison,1,0,0,1,0,0,1,271,6,2025,45.0,75.0,2.0,600000.0,98.58047589774495,0.0,0.0,0,2,ete,0,False,False,True,False,False,False,3330686.0,2900000.0,270,16486.0,True,False,False,4200000.0,225.0,18666.666666666668,0
1151,500000.0,120.0,2.0,1.0,2.0,arafat,2025-06-18,1676908.1967213114,13.122365377402328,18.0459512,-15.9632837,6.555869546570189,7.209088782152204,6.506583074063328,14,21,23,2,60,4166.666666666667,3,maison,0,0,0,0,0,0,0,269,6,2025,40.0,40.0,1.0,125000.0,42.65630982748081,9.0145997574304,9.081850531109339,0,0,ete,0,False,False,True,False,False,False,1676908.0,1300000.0,244,10319.0,True,False,False,500000.0,120.0,4166.666666666667,0
1027,6500000.0,400.0,8.0,3.0,5.0,ksar,2025-12-04,3612504.347826087,15.687312888712007,18.1049033,-15.9644337,0.0035805905757335,1.7708127278455823,6.797640291921312,6,3,60,5,74,16250.0,11,maison,1,0,0,0,1,0,0,100,12,2025,44.44444444444444,66.66666666666667,1.8333333333333333,541666.6666666666,0.02433956676647977,714.4195605439661,10.728306619101412,0,2,hiver,0,False,False,True,False,False,False,3612504.0,2900000.0,46,14679.0,False,True,False,6500000.0,400.0,16250.0,0
768,1250000.0,180.0,4.0,1.0,2.0,arafat,2025-12-29,1676908.1967213114,14.038654909278163,18.0459512,-15.9632837,6.555869546570189,7.209088782152204,6.506583074063328,14,21,23,2,60,6944.444444444444,5,maison,0,0,0,0,0,0,0,75,12,2025,36.0,60.0,1.6666666666666667,208333.33333333334,42.65630982748081,9.0145997574304,9.081850531109339,0,0,hiver,0,False,False,True,False,False,False,1676908.0,1300000.0,244,10319.0,False,True,False,1250000.0,180.0,6944.444444444444,0
397,5300000.0,300.0,3.0,3.0,3.0,tevragh zeina,2026-02-02,8013969.43699732,15.483217567201578,18.1111443,-16.0038402,4.225776690673765,5.873823428650048,4.641185531091832,3,3,16,0,22,17666.666666666668,6,maison,1,0,0,0,1,0,0,40,2,2026,75.0,75.0,1.5,757142.8571428572,19.612613634380203,5.085791887369335,4.64018964365094,0,2,hiver,0,False,False,True,False,False,False,8013969.0,6500000.0,373,23995.0,False,True,False,5300000.0,300.0,17666.666666666668,0
45,2200000.0,150.0,3.0,2.0,2.0,toujounine,2025-04-13,1571960.0,14.603968372873895,18.0724322,-15.9099003,6.798401097987022,5.760954844879263,11.48021623371264,6,5,4,1,16,14666.666666666666,5,maison,0,0,0,1,0,0,0,335,4,2025,37.5,50.0,1.6666666666666667,366666.6666666667,78.04711464840045,2.319378037422158,1.381666773494295,0,1,printemps,1,False,False,True,False,False,False,1571960.0,1100000.0,115,8961.0,False,False,True,2200000.0,150.0,14666.666666666666,0
339,1050000.0,300.0,7.0,2.0,2.0,dar naim,2025-12-14,2460492.68292683,13.864301674514206,18.1266327,-15.9174596,5.518093685011725,3.7921392805199456,12.297214781271224,2,8,2,1,13,3500.0,9,maison,0,0,0,1,0,1,0,90,12,2025,37.5,100.0,3.0,105000.0,67.85718322776559,2.3139521568823516,1.048622632531899,0,1,hiver,1,False,False,True,False,False,False,2460493.0,1700000.0,82,12991.0,False,True,False,1050000.0,300.0,3500.0,0
305,1800000.0,200.0,4.0,2.0,2.0,riyadh,2025-04-14,3440769.230769231,14.403297778421797,18.0107143,-15.955326,10.516813641742964,10.976270505447667,9.526247555589936,5,27,2,1,35,9000.0,6,maison,1,0,0,1,0,1,0,334,4,2025,40.0,66.66666666666667,2.0,257142.85714285713,100.18577024724881,3.296657658413419,3.6358923659381266,0,2,printemps,0,False,False,True,False,False,False,3440769.0,850000.0,13,11696.0,False,False,True,1800000.0,200.0,9000.0,0
1288,650000.0,150.0,3.0,2.0,2.0,arafat,2025-10-26,1676908.1967213114,13.384729180332174,18.0459512,-15.9632837,6.555869546570189,7.209088782152204,6.506583074063328,14,21,23,2,60,4333.333333333333,5,maison,1,0,0,1,0,1,0,139,10,2025,37.5,50.0,1.6666666666666667,108333.33333333333,42.65630982748081,9.0145997574304,9.081850531109339,0,2,automne,1,False,False,True,False,False,False,1676908.0,1300000.0,244,10319.0,False,False,False,650000.0,150.0,4333.333333333333,0
407,450000.0,180.0,4.0,2.0,2.0,dar naim,2026-01-03,2460492.68292683,13.017005083966255,18.1266327,-15.9174596,5.518093685011725,3.7921392805199456,12.297214781271224,2,8,2,1,13,2500.0,6,maison,0,0,0,1,0,0,0,70,1,2026,36.0,60.0,2.0,64285.71428571428,67.85718322776559,2.3139521568823516,1.048622632531899,0,1,hiver,1,False,False,True,False,False,False,2460493.0,1700000.0,82,12991.0,False,True,False,450000.0,180.0,2500.0,0
1197,560000.0,150.0,4.0,4.0,2.0,toujounine,2025-05-29,1571960.0,13.235693848424024,18.0724322,-15.9099003,6.798401097987022,5.760954844879263,11.48021623371264,6,5,4,1,16,3733.3333333333335,8,maison,0,0,0,1,0,0,0,289,5,2025,30.0,50.0,2.6666666666666665,62222.22222222222,78.04711464840045,2.319378037422158,1.381666773494295,0,1,printemps,0,False,False,True,False,False,False,1571960.0,1100000.0,115,8961.0,False,False,True,560000.0,150.0,3733.3333333333335,0
1116,1200000.0,180.0,7.0,2.0,2.0,arafat,2025-08-01,1676908.1967213114,13.997832948091215,18.0459512,-15.9632837,6.555869546570189,7.209088782152204,6.506583074063328,14,21,23,2,60,6666.666666666667,9,maison,1,0,0,1,0,1,0,225,8,2025,22.5,60.0,3.0,120000.0,42.65630982748081,9.0145997574304,9.081850531109339,0,2,ete,0,False,False,True,False,False,False,1676908.0,1300000.0,244,10319.0,True,False,False,1200000.0,180.0,6666.666666666667,0
1298,9000000.0,400.0,5.0,3.0,2.0,tevragh zeina,2025-04-10,8013969.43699732,16.012735246411598,18.1111443,-16.0038402,4.225776690673765,5.873823428650048,4.641185531091832,3,3,16,0,22,22500.0,8,maison,0,0,0,1,0,1,1,338,4,2025,66.66666666666667,133.33333333333334,2.6666666666666665,1000000.0,19.612613634380203,5.085791887369335,4.64018964365094,0,1,printemps,0,False,False,True,False,False,False,8013969.0,6500000.0,373,23995.0,False,False,True,9000000.0,400.0,22500.0,0
265,7500000.0,200.0,4.0,2.0,2.0,teyarett,2025-12-02,3330685.925925926,15.830413711839864,18.1591445,-15.9271893,7.200246788349669,5.984872496035576,13.691263479642489,0,0,0,0,0,37500.0,6,duplex,0,0,0,1,0,1,1,102,12,2025,40.0,66.66666666666667,2.0,1071428.5714285714,98.58047589774495,0.0,0.0,0,1,hiver,0,False,True,False,False,False,False,3330686.0,2900000.0,270,16486.0,False,True,False,7500000.0,200.0,37500.0,0
1422,650000.0,150.0,3.0,2.0,2.0,arafat,2025-04-26,1676908.1967213114,13.384729180332174,18.0459512,-15.9632837,6.555869546570189,7.209088782152204,6.506583074063328,14,21,23,2,60,4333.333333333333,5,maison,0,0,0,1,0,0,0,322,4,2025,37.5,50.0,1.6666666666666667,108333.33333333333,42.65630982748081,9.0145997574304,9.081850531109339,0,1,printemps,1,False,False,True,False,False,False,1676908.0,1300000.0,244,10319.0,False,False,True,650000.0,150.0,4333.333333333333,0
324,5700000.0,216.0,5.0,5.0,2.0,teyarett,2025-10-25,3330685.925925926,15.55597690824336,18.1591445,-15.9271893,7.200246788349669,5.984872496035576,13.691263479642489,0,0,0,0,0,26388.88888888889,10,duplex,1,0,0,1,0,1,0,140,10,2025,36.0,72.0,3.3333333333333335,518181.8181818182,98.58047589774495,0.0,0.0,0,2,automne,1,False,True,False,False,False,False,3330686.0,2900000.0,270,16486.0,False,False,False,5700000.0,216.0,26388.88888888889,0
1303,400000.0,150.0,4.0,2.0,2.0,teyarett,2025-07-20,3330685.925925926,12.899222326086994,18.1591445,-15.9271893,7.200246788349669,5.984872496035576,13.691263479642489,0,0,0,0,0,2666.6666666666665,6,duplex,1,0,0,1,0,0,1,237,7,2025,30.0,50.0,2.0,57142.857142857145,98.58047589774495,0.0,0.0,0,2,ete,1,False,True,False,False,False,False,3330686.0,2900000.0,270,16486.0,True,False,False,400000.0,150.0,2666.6666666666665,0
679,500000.0,150.0,4.0,2.0,2.0,arafat,2025-05-08,1676908.1967213114,13.122365377402328,18.0459512,-15.9632837,6.555869546570189,7.209088782152204,6.506583074063328,14,21,23,2,60,3333.333333333333,6,maison,0,0,0,1,0,0,0,310,5,2025,30.0,50.0,2.0,71428.57142857143,42.65630982748081,9.0145997574304,9.081850531109339,0,1,printemps,0,False,False,True,False,False,False,1676908.0,1300000.0,244,10319.0,False,False,True,500000.0,150.0,3333.3333333333335,0
876,2100000.0,180.0,7.0,1.0,2.0,teyarett,2025-09-17,3330685.925925926,14.557448378884017,18.1591445,-15.9271893,7.200246788349669,5.984872496035576,13.691263479642489,0,0,0,0,0,11666.666666666666,8,maison,0,0,0,1,0,1,0,178,9,2025,22.5,60.0,2.6666666666666665,233333.33333333334,98.58047589774495,0.0,0.0,0,1,ete,0,False,False,True,False,False,False,3330686.0,2900000.0,270,16486.0,True,False,False,2100000.0,180.0,11666.666666666666,0
609,1200000.0,150.0,3.0,1.0,2.0,arafat,2026-01-16,1676908.1967213114,13.997832948091215,18.0459512,-15.9632837,6.555869546570189,7.209088782152204,6.506583074063328,14,21,23,2,60,8000.0,4,maison,1,0,0,0,0,0,0,57,1,2026,37.5,50.0,1.3333333333333333,240000.0,42.65630982748081,9.0145997574304,9.081850531109339,0,1,hiver,0,False,False,True,False,False,False,1676908.0,1300000.0,244,10319.0,False,True,False,1200000.0,150.0,8000.0,0
1337,1700000.0,150.0,4.0,1.0,2.0,arafat,2025-06-19,1676908.1967213114,14.346139397261563,18.0459512,-15.9632837,6.555869546570189,7.209088782152204,6.506583074063328,14,21,23,2,60,11333.333333333334,5,maison,0,0,0,1,0,0,1,268,6,2025,30.0,50.0,1.6666666666666667,283333.3333333333,42.65630982748081,9.0145997574304,9.081850531109339,0,1,ete,0,False,False,True,False,False,False,1676908.0,1300000.0,244,10319.0,True,False,False,1700000.0,150.0,11333.333333333334,0
910,275200.0,150.0,2.0,1.0,2.0,toujounine,2025-05-26,1571960.0,12.525257018755656,18.0724322,-15.9099003,6.798401097987022,5.760954844879263,11.48021623371264,6,5,4,1,16,1834.6666666666667,3,maison,0,0,0,1,0,0,0,292,5,2025,50.0,50.0,1.0,68800.0,78.04711464840045,2.319378037422158,1.381666773494295,0,1,printemps,0,False,False,True,False,False,False,1571960.0,1100000.0,115,8961.0,False,False,True,275200.0,150.0,1834.6666666666667,0
760,550000.0,150.0,3.0,1.0,2.0,toujounine,2025-12-31,1571960.0,13.21767537538882,18.0724322,-15.9099003,6.798401097987022,5.760954844879263,11.48021623371264,6,5,4,1,16,3666.6666666666665,4,maison,1,0,0,0,0,0,0,73,12,2025,37.5,50.0,1.3333333333333333,110000.0,78.04711464840045,2.319378037422158,1.381666773494295,0,1,hiver,0,False,False,True,False,False,False,1571960.0,1100000.0,115,8961.0,False,True,False,550000.0,150.0,3666.6666666666665,0
